Ano;"UF do Produto";"Código CGCE Nível 1";"Descrição CGCE Nível 1";"Valor FOB (US$)"
2017;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";474122102
2017;Amazonas;3;"BENS DE CONSUMO (BC)";439441555
2017;Pernambuco;1;"BENS DE CAPITAL (BK)";379370341
2017;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";375999573
2017;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";361384713
2017;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";336920026
2017;"Espírito Santo";3;"BENS DE CONSUMO (BC)";269186595
2017;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";265091984
2017;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";205991634
2017;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";180438990
2017;Alagoas;1;"BENS DE CAPITAL (BK)";171767812
2017;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";161279424
2017;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";128394627
2017;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";127646535
2017;Tocantins;3;"BENS DE CONSUMO (BC)";116593429
2017;"Distrito Federal";3;"BENS DE CONSUMO (BC)";101397788
2017;Goiás;1;"BENS DE CAPITAL (BK)";98170479
2017;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";92498278
2017;Paraíba;3;"BENS DE CONSUMO (BC)";91738684
2017;Sergipe;3;"BENS DE CONSUMO (BC)";76034628
2017;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";74438424
2017;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";64896668
2017;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";47912058
2017;Amazonas;1;"BENS DE CAPITAL (BK)";40874440
2017;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";37262340
2017;"Espírito Santo";1;"BENS DE CAPITAL (BK)";35903768
2017;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";26648293
2017;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";24373955
2017;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";24153258
2017;Maranhão;3;"BENS DE CONSUMO (BC)";23420695
2017;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";22557233
2017;Piauí;3;"BENS DE CONSUMO (BC)";20896121
2017;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";19493373
2017;Bahia;1;"BENS DE CAPITAL (BK)";17787632
2017;Alagoas;3;"BENS DE CONSUMO (BC)";17305348
2017;Amapá;3;"BENS DE CONSUMO (BC)";16901477
2017;Pará;1;"BENS DE CAPITAL (BK)";15892385
2017;Acre;2;"BENS INTERMEDIÁRIOS (BI)";15713530
2017;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";14779129
2017;Roraima;3;"BENS DE CONSUMO (BC)";14580069
2017;Goiás;4;"COMBUSTÍVEIS E LUBRIFICANTES";13415134
2017;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";11172444
2017;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";8231152
2017;Acre;3;"BENS DE CONSUMO (BC)";5828704
2017;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";5819274
2017;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";5270322
2017;Ceará;1;"BENS DE CAPITAL (BK)";5165177
2017;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4348465
2017;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4331162
2017;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3304415
2017;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2695853
2017;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2602547
2017;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2428904
2017;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2159808
2017;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2087489
2017;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";1736937
2017;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1718110
2017;Paraíba;1;"BENS DE CAPITAL (BK)";1071699
2017;Amazonas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1069434
2017;"Distrito Federal";1;"BENS DE CAPITAL (BK)";1041424
2017;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";904406
2017;"Mato Grosso";1;"BENS DE CAPITAL (BK)";903773
2017;Rondônia;1;"BENS DE CAPITAL (BK)";891436
2017;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";684562
2017;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";522028
2017;"Rio Grande do Norte";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";471490
2017;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";169960
2017;Tocantins;1;"BENS DE CAPITAL (BK)";135273
2017;Acre;1;"BENS DE CAPITAL (BK)";114192
2017;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";98702
2017;Piauí;1;"BENS DE CAPITAL (BK)";84868
2017;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";82690
2017;Sergipe;1;"BENS DE CAPITAL (BK)";73817
2017;Amapá;4;"COMBUSTÍVEIS E LUBRIFICANTES";33631
2017;Maranhão;1;"BENS DE CAPITAL (BK)";27020
2017;Roraima;1;"BENS DE CAPITAL (BK)";11769
2017;Rondônia;4;"COMBUSTÍVEIS E LUBRIFICANTES";6157
2017;Rondônia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1915
2017;Amapá;1;"BENS DE CAPITAL (BK)";864
2016;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";23808593113
2016;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";19580554113
2016;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";11872638256
2016;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";11363128739
2016;"São Paulo";3;"BENS DE CONSUMO (BC)";10081984661
2016;Pará;2;"BENS INTERMEDIÁRIOS (BI)";9948184149
2016;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";9904322873
2016;"São Paulo";1;"BENS DE CAPITAL (BK)";9239387734
2016;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";8634295737
2016;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";5539559155
2016;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";5050308986
2016;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";4610871454
2016;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";4264101501
2016;Paraná;3;"BENS DE CONSUMO (BC)";3937968853
2016;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";3293131271
2016;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";3277456884
2016;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";2825922248
2016;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";2792194750
2016;"Santa Catarina";3;"BENS DE CONSUMO (BC)";2629447119
2016;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";2154264480
2016;"Minas Gerais";3;"BENS DE CONSUMO (BC)";1675443887
2016;Goiás;3;"BENS DE CONSUMO (BC)";1283457631
2016;"Mato Grosso";3;"BENS DE CONSUMO (BC)";1223738032
2016;Paraná;1;"BENS DE CAPITAL (BK)";1050936503
2016;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";894967794
2016;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";869701505
2016;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";765818442
2016;Bahia;3;"BENS DE CONSUMO (BC)";705895354
2016;"Santa Catarina";1;"BENS DE CAPITAL (BK)";693604501
2016;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";636258901
2016;"Minas Gerais";1;"BENS DE CAPITAL (BK)";629875727
2016;Ceará;3;"BENS DE CONSUMO (BC)";628596624
2016;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";590064171
2016;Pará;3;"BENS DE CONSUMO (BC)";514493799
2016;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";508259739
2016;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";503778760
2016;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";491996663
2016;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";476195034
2016;Rondônia;3;"BENS DE CONSUMO (BC)";454610193
2016;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";421268441
2016;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";404065765
2016;Amazonas;3;"BENS DE CONSUMO (BC)";391445218
2016;Pernambuco;3;"BENS DE CONSUMO (BC)";359606079
2016;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";357855733
2016;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";248384315
2016;"Espírito Santo";3;"BENS DE CONSUMO (BC)";220106114
2016;Pernambuco;1;"BENS DE CAPITAL (BK)";193224971
2016;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";186052205
2016;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";158939090
2016;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";146405664
2016;Tocantins;3;"BENS DE CONSUMO (BC)";140848569
2016;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";140605986
2016;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";117881277
2016;"Distrito Federal";3;"BENS DE CONSUMO (BC)";96889767
2016;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";92296214
2016;Sergipe;3;"BENS DE CONSUMO (BC)";88568731
2016;Paraíba;3;"BENS DE CONSUMO (BC)";80774548
2016;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";68706892
2016;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";61376052
2016;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";39979602
2016;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";36381395
2016;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";36211072
2016;Goiás;1;"BENS DE CAPITAL (BK)";31758860
2016;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";29685344
2016;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";29363640
2016;Pará;1;"BENS DE CAPITAL (BK)";28202561
2016;"Espírito Santo";1;"BENS DE CAPITAL (BK)";27401214
2016;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";26445986
2016;Amazonas;1;"BENS DE CAPITAL (BK)";24968545
2016;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";24211959
2016;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";17490450
2016;Maranhão;3;"BENS DE CONSUMO (BC)";16006212
2016;Amapá;3;"BENS DE CONSUMO (BC)";15679995
2016;Alagoas;3;"BENS DE CONSUMO (BC)";15446503
2016;Piauí;3;"BENS DE CONSUMO (BC)";14077385
2016;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";12322776
2016;Ceará;1;"BENS DE CAPITAL (BK)";11562770
2016;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";11166966
2016;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";11064211
2016;Acre;2;"BENS INTERMEDIÁRIOS (BI)";10884903
2016;Bahia;1;"BENS DE CAPITAL (BK)";5855563
2016;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";5685809
2016;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";5498790
2016;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";5439998
2016;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3790773
2016;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";3078556
2016;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3013385
2016;Goiás;4;"COMBUSTÍVEIS E LUBRIFICANTES";2791246
2016;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2696657
2016;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2502418
2016;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2366803
2016;Roraima;3;"BENS DE CONSUMO (BC)";2286441
2016;Piauí;1;"BENS DE CAPITAL (BK)";1985181
2016;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1917174
2016;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1789332
2016;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1533252
2016;"Mato Grosso";1;"BENS DE CAPITAL (BK)";1364565
2016;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";1343570
2016;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1237698
2016;Acre;3;"BENS DE CONSUMO (BC)";1214789
2016;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";1044355
2016;Amazonas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";995184
2016;Rondônia;1;"BENS DE CAPITAL (BK)";991372
2016;Paraíba;1;"BENS DE CAPITAL (BK)";711710
2016;Sergipe;1;"BENS DE CAPITAL (BK)";594480
2016;Acre;1;"BENS DE CAPITAL (BK)";529376
2016;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";502308
2016;"Distrito Federal";1;"BENS DE CAPITAL (BK)";381540
2016;Maranhão;1;"BENS DE CAPITAL (BK)";334664
2016;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";296200
2016;"Rio Grande do Norte";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";286558
2016;Goiás;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";192536
2016;Roraima;1;"BENS DE CAPITAL (BK)";46049
2016;Rondônia;4;"COMBUSTÍVEIS E LUBRIFICANTES";35207
2016;Amapá;4;"COMBUSTÍVEIS E LUBRIFICANTES";20532
2016;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4100
2016;Rondônia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1836
2016;"Mato Grosso";4;"COMBUSTÍVEIS E LUBRIFICANTES";956
2016;Acre;4;"COMBUSTÍVEIS E LUBRIFICANTES";860
2016;Piauí;4;"COMBUSTÍVEIS E LUBRIFICANTES";588
2015;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";23277410742
2015;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";19780394187
2015;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";12602567450
2015;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";11709316074
2015;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";10162895781
2015;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";10015745251
2015;Pará;2;"BENS INTERMEDIÁRIOS (BI)";9627933884
2015;"São Paulo";3;"BENS DE CONSUMO (BC)";9562708363
2015;"São Paulo";1;"BENS DE CAPITAL (BK)";8805162530
2015;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";7788048206
2015;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";6569289764
2015;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";4438326827
2015;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";4383141464
2015;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";3876396706
2015;Paraná;3;"BENS DE CONSUMO (BC)";3711239525
2015;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";3482400765
2015;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";3294481961
2015;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";3065937007
2015;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";3015282688
2015;"Santa Catarina";3;"BENS DE CONSUMO (BC)";2444872257
2015;"Minas Gerais";3;"BENS DE CONSUMO (BC)";1522368193
2015;Goiás;3;"BENS DE CONSUMO (BC)";1401889534
2015;"Mato Grosso";3;"BENS DE CONSUMO (BC)";1340381560
2015;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";1183420991
2015;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";939285422
2015;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";838589524
2015;"Santa Catarina";1;"BENS DE CAPITAL (BK)";781673173
2015;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";745061688
2015;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";721221768
2015;Paraná;1;"BENS DE CAPITAL (BK)";715117706
2015;"Minas Gerais";1;"BENS DE CAPITAL (BK)";639886193
2015;Bahia;3;"BENS DE CONSUMO (BC)";621607812
2015;Ceará;3;"BENS DE CONSUMO (BC)";602958291
2015;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";601694002
2015;Amazonas;3;"BENS DE CONSUMO (BC)";563873345
2015;Pará;3;"BENS DE CONSUMO (BC)";560474582
2015;Rondônia;3;"BENS DE CONSUMO (BC)";543730835
2015;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";507542775
2015;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";462375685
2015;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";433035623
2015;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";392564118
2015;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";392325993
2015;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";382448933
2015;Pernambuco;3;"BENS DE CONSUMO (BC)";283013283
2015;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";276651465
2015;"Espírito Santo";3;"BENS DE CONSUMO (BC)";255126782
2015;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";240435042
2015;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";218028542
2015;Alagoas;1;"BENS DE CAPITAL (BK)";172069299
2015;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";157475933
2015;Tocantins;3;"BENS DE CONSUMO (BC)";156084876
2015;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";155660655
2015;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";152529659
2015;"Distrito Federal";3;"BENS DE CONSUMO (BC)";151159035
2015;Paraíba;3;"BENS DE CONSUMO (BC)";105431549
2015;Pernambuco;1;"BENS DE CAPITAL (BK)";100485447
2015;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";99556671
2015;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";89057773
2015;Sergipe;3;"BENS DE CONSUMO (BC)";83432160
2015;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";82479912
2015;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";71694333
2015;Pará;1;"BENS DE CAPITAL (BK)";58139263
2015;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";50072190
2015;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";40195149
2015;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";38562440
2015;Alagoas;3;"BENS DE CONSUMO (BC)";37575728
2015;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";35843148
2015;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";35079446
2015;"Espírito Santo";1;"BENS DE CAPITAL (BK)";32909196
2015;Amapá;3;"BENS DE CONSUMO (BC)";32065358
2015;Amazonas;1;"BENS DE CAPITAL (BK)";29701052
2015;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";29362357
2015;Goiás;1;"BENS DE CAPITAL (BK)";27803181
2015;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";23097593
2015;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";21336759
2015;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";18565635
2015;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";15111886
2015;Acre;2;"BENS INTERMEDIÁRIOS (BI)";14682137
2015;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";12138492
2015;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";10826319
2015;Maranhão;3;"BENS DE CONSUMO (BC)";10214857
2015;Piauí;3;"BENS DE CONSUMO (BC)";9221221
2015;Ceará;1;"BENS DE CAPITAL (BK)";7120141
2015;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";6936756
2015;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";5423917
2015;Bahia;1;"BENS DE CAPITAL (BK)";4549282
2015;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3222907
2015;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3110484
2015;"Mato Grosso";1;"BENS DE CAPITAL (BK)";2848781
2015;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2759202
2015;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2546774
2015;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2293489
2015;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1651576
